Problema,Solver,Status,Tempo_Segundos,Valor_Objetivo,Timestamp
pinene_3200,Ipopt,LOCALLY_SOLVED,60.0577831,19.87216693424481,288.66203567196163,NaN,11,2026-05-24T10:04:40.327
qcqp1000-1c,Ipopt,LOCALLY_SOLVED,2.6944461,-85614.9392579802,-2183.0642960393575,NaN,53,2026-05-24T10:37:57.274
qcqp500-1c,Ipopt,LOCALLY_SOLVED,23.3253824,-2.9783785961063774e6,-1.261173251052059e6,NaN,199,2026-05-24T10:40:57.696
robot_1600,Ipopt,LOCALLY_SOLVED,2.7600781,9.141347675491676,14.566760565106541,NaN,37,2026-05-24T10:41:07.813
rocket_12800,Ipopt,TIME_LIMIT,319.233218,1.009852493226051,1.4434573061075383e6,NaN,41,2026-05-24T10:46:42.621
steering_12800,Ipopt,LOCALLY_SOLVED,24.7283844,0.5545708970689791,0.40615555593155395,NaN,21,2026-05-24T10:47:20.127
svanberg,Ipopt,LOCALLY_SOLVED,90.0786577,83623.82554536722,-0.026831695964826725,NaN,30,2026-05-24T10:49:41.805
ex3_320,MadNLP,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-24T10:59:21
ex2_320,MadNLP,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-24T10:59:41
ex1_320,MadNLP,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-24T11:00:37
arki0003,MadNLP,ITERATION_LIMIT,1571.8539928,-3795.1963417533543,-3795.191551386239,NaN,5000,2026-05-24T11:28:17.786
arki0009,MadNLP,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-24T11:28:29.986
bearing_400,MadNLP,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-24T11:28:31.564
camshape_6400,MadNLP,LOCALLY_SOLVED,5.5305846,4.447805079910424,10142.17290263034,NaN,44,2026-05-24T11:28:38.381
clnlbeam,MadNLP,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-24T11:28:40.997
cont5_1_l,MadNLP,LOCALLY_SOLVED,15.265945,2.720993827252756,2.3155872112278004,NaN,13,2026-05-24T11:28:58.745
cont5_2_1_l,MadNLP,LOCALLY_SOLVED,35.1485252,0.0007127942285843162,0.049620572294991346,NaN,30,2026-05-24T11:29:35.650
cont5_2_2_l,MadNLP,LOCALLY_SOLVED,37.7409076,0.0005867104609036075,0.049201545848403264,NaN,35,2026-05-24T11:30:15.329
cont5_2_3_l,MadNLP,LOCALLY_SOLVED,20.3342855,0.0008281469460745909,0.058280200389645855,NaN,39,2026-05-24T11:30:38.455
cont5_2_4_l,MadNLP,LOCALLY_SOLVED,16.7152853,0.06637797401073046,0.06658077654249632,NaN,8,2026-05-24T11:30:58.445
corkscrw,MadNLP,LOCALLY_SOLVED,32.6554197,98.0964110416422,98.10383396036232,NaN,303,2026-05-24T11:31:32.115
dirichlet120,MadNLP,ERRO: LoadError,300.0,NaN,NaN,NaN,0,2026-05-24T11:31:32.138
dtoc1nd,MadNLP,LOCALLY_SOLVED,1.6336334,136.455802162025,0.0,NaN,8,2026-05-24T11:31:36.625
dtoc2,MadNLP,SKIP_MANUAL,0.0,NaN,NaN,NaN,0,2026-05-24T17:07:08
